D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20
0.28561981431879,-0.517942350441585,0.744209301621656,-0.867836184958685,0.955274861265636,-0.921896645456017,0.847674572057962,-0.661902071200143,0.457676270911706,-0.175486434988223,-0.083266912386103,0.373398631673941,-0.592824249028467,0.799745502614514,-0.899243948018578,0.959849370927046,-0.899243948018528,0.799745502614417,-0.592824249028332,0.373398631673781
0.281325406517111,-0.497688294556082,0.730786920073165,-0.848242902924459,0.954210796675924,-0.926547761212016,0.881092161716956,-0.707892555110621,0.534504736177691,-0.261277331182306,0.023819565579606,0.272361539581266,-0.48980871224322,0.724626022728899,-0.844296716257936,0.952797035774773,-0.927780250688856,0.884871671470615,-0.713914789532676,0.542284833577903
0.276558897927471,-0.477683165924517,0.716296854519559,-0.827765727423316,0.95043648693872,-0.928380996490824,0.909972239681992,-0.749875674100526,0.606829722399938,-0.344858790191134,0.13035099814053,0.167303212343937,-0.379036280104991,0.635666116469375,-0.771205661131821,0.922194161036071,-0.930577113873046,0.942441894933408,-0.810180736163458,0.690441912682777
0.271147703083658,-0.458106508165616,0.700581864692199,-0.806603210175689,0.943797687078306,-0.92754888191448,0.934024831842482,-0.787740159592879,0.673946252934121,-0.425558903441159,0.234961642008984,0.059564821514675,-0.262414016603044,0.534449403309008,-0.681635572543796,0.868724194522478,-0.907613617238161,0.970620326218954,-0.878310120565114,0.812164128230826
0.264944410668845,-0.439112766917681,0.683510406922807,-0.784930743631964,0.934170731450047,-0.92419017192425,0.953004999759255,-0.821378785474486,0.735210323023868,-0.502714308864126,0.336326083087969,-0.049458728436932,-0.14192905343328,0.422804163165095,-0.57759620745111,0.793643557160703,-0.859576775516466,0.968492446611631,-0.915963460916941,0.902762968390108
0.257832706416486,-0.420825364476333,0.664982542613062,-0.762894596179056,0.92146839743226,-0.918423954830213,0.966719219974912,-0.850684020377322,0.790048690414952,-0.575672084447029,0.433178874267074,-0.158334270406858,-0.019612755102764,0.302771978900215,-0.461396071475265,0.69875297763568,-0.787840643991951,0.936094854454014,-0.921854147886542,0.958747551891418
0.249732040654136,-0.403332029761565,0.64493459090471,-0.7406071996652,0.905644500876756,-0.91034497857437,0.975030412037486,-0.875544745489358,0.837967101127367,-0.643792497136148,0.524332581471104,-0.265607199665094,0.102495085932365,0.17657168677933,-0.335590315755917,0.586354934668967,-0.6944267223291,0.874415142970036,-0.895792479386807,0.977958944991018
0.240600855016357,-0.386681569088913,0.623342340089291,-0.718143874785951,0.886697038018064,-0.900020377704063,0.977861428062137,-0.895844214827002,0.878556737151006,-0.706452721143773,0.608693896615682,-0.369819541109693,0.222381332124584,0.046559217388485,-0.202923961357442,0.45919818430346,-0.581946812883897,0.785361830634935,-0.838691839956881,0.959653225933876
0.230438240758876,-0.370882205313502,0.600222690202983,-0.695541121972981,0.864669746478027,-0.887487929283909,0.975196875022554,-0.9114593782183,0.911498733367908,-0.763051586340301,0.685277539765353,-0.469529091132996,0.338093215930582,-0.084815982237746,-0.066271737966145,0.320410690003398,-0.453529959362133,0.671705253603466,-0.752536826002263,0.904530101232857
0.219283964043161,-0.355901549978763,0.575633662189455,-0.672796542494689,0.839652020969525,-0.872755902674315,0.967083204367494,-0.922261625577225,0.936566676768229,-0.81301535966165,0.753217743211303,-0.563329410374998,0.447770101060309,-0.215057156695015,0.071424132080143,0.173422583257625,-0.312735514747332,0.536991248234846,-0.640314429834505,0.814705973156771
0.20721685900899,-0.341668207653198,0.549672774462308,-0.649870389033593,0.811777184781105,-0.855804502792091,0.95362706947674,-0.928118946906342,0.953627069476707,-0.855804502792025,0.811777184781009,-0.649870389033466,0.549672774462164,-0.341668207653047,0.207216859008825,0.021881053093831,-0.163454752821849,0.385430313840682,-0.505910668275126,0.693632495221026
0.19435165479587,-0.328074946295366,0.522473853042411,-0.62668867966648,0.781219183496492,-0.836588841259794,0.934992017285838,-0.928899438456631,0.962637805601394,-0.890921290355719,0.860353313737302,-0.727879055746773,0.642209832585623,-0.4622024761191,0.338217389312297,-0.130440713198195,-0.009803735995906,0.221765724001839,-0.353976231719702,0.54596374995865
0.180834365302393,-0.314983304858896,0.494202404073861,-0.603147746548965,0.74818783005938,-0.815043307354448,0.911393643508303,-0.924476024200651,0.963644777822704,-0.917918117018303,0.898482087385561,-0.796180256771567,0.723960809884112,-0.574311352479479,0.461654799349282,-0.27973824529128,0.143989623962428,0.051124724336078,-0.18976579604727,0.377377160111787
0.166836427887365,-0.302229451934755,0.46504973493747,-0.579120033195503,0.712922787736127,-0.791087153381636,0.883093398766775,-0.914732205728939,0.956776790433548,-0.936406271689699,0.925839207344813,-0.853716796484888,0.793695784547416,-0.675791698218778,0.574933557916554,-0.422271756103523,0.293701231795115,-0.121142505948784,-0.018956545936924,0.194355024564426
0.15254782712947,-0.289631059314985,0.435226060093842,-0.554460904336651,0.675686527468501,-0.764631059315007,0.850391283320224,-0.899568605139188,0.942239008906637,-0.946064914658762,0.942239008906598,-0.89956860513911,0.850391283320116,-0.764631059314867,0.675686527468331,-0.554460904336452,0.435226060093617,-0.289631059314742,0.152547827129238,0.003935085341477
0.138169480186634,-0.276994913937735,0.404952868212832,-0.529016191914636,0.636756536558741,-0.735584401240622,0.813617708954333,-0.878910026431733,0.920305219988872,-0.946649960884571,0.947631212848935,-0.93297048692901,0.893242391377841,-0.839049671676824,0.761822684360527,-0.672975912673049,0.564689868721668,-0.449051370530472,0.318820890176415,-0.186560276461052
0.123905189625999,-0.264124962343729,0.374454856476138,-0.502630171452079,0.596417084983629,-0.70386291893584,0.773124836377404,-0.85271273295088,0.891309209171691,-0.938002551354977,0.942095794703606,-0.953328002018342,0.921671052282909,-0.897538304098183,0.831568666158958,-0.774822679627961,0.678554381895742,-0.594395786816033,0.474117969736987,-0.369805795718484
0.109953486667775,-0.250830464701882,0.343951755012473,-0.47515364595961,0.554950872730408,-0.669396460955871,0.729277713971095,-0.8209716226739,0.855635582970187,-0.920056785483093,0.925836260441701,-0.960231050966149,0.935330615051631,-0.938891053792244,0.88350339538635,-0.857419664516308,0.773713099361038,-0.721096377056765,0.613074337458235,-0.538755187905861
0.096499691929511,-0.236933931318585,0.31365036856821,-0.446451810408067,0.51263088571323,-0.632136481569188,0.682445548308515,-0.783726980311713,0.813710371063772,-0.892846391541222,0.899171638975558,-0.953464759220856,0.934106748773245,-0.962232302701906,0.916585180727581,-0.918664526135776,0.847575179478278,-0.825168991791701,0.730890248681104,-0.686912277782478
0.083708511815093,-0.222278523487374,0.283737153574423,-0.416411578736159,0.469712778908081,-0.592062972931513,0.632993428315222,-0.741070495395656,0.765991737823164,-0.856510029206553,0.86252751041746,-0.933017302706561,0.918114898903623,-0.967037157751038,0.930170855319358,-0.956988751640886,0.898135160620356,-0.903339016096306,0.82349645707183,-0.808580959762794
0.071717467031834,-0.206734622196618,0.254371627110521,-0.38494807702816,0.426428083703508,-0.549190537649967,0.581274803674284,-0.693150258408576,0.71296111441343,-0.811294947968776,0.816426384849755,-0.899084372167061,0.887694502664396,-0.953144832664376,0.924026674057347,-0.971398816281264,0.924026674057296,-0.953144832664275,0.887694502664245,-0.899084372166858
0.060631416212882,-0.190205301719155,0.225680870758733,-0.352010040005166,0.382978502977354,-0.503573340490657,0.527624984938799,-0.640174481695261,0.655115032367321,-0.757558766476187,0.761477730117248,-0.852070042500741,0.843400213726195,-0.920764579925098,0.898330854753389,-0.961502759346908,0.924558736003199,-0.973015714239442,0.921266941230036,-0.954944852164493
0.050518393616662,-0.172630489113061,0.197755348338352,-0.317583891981072,0.339531513422109,-0.455308722077468,0.472355889155442,-0.582413737002767,0.592957898588985,-0.695769189452153,0.698367919995341,-0.792583891981127,0.785990408811697,-0.870473945303862,0.853667808561011,-0.927521437805287,0.899733677053053,-0.962321670890237,0.92305371972169,-0.974017747324808
0.041406927134397,-0.15398964340368,0.170646203768186,-0.281696346177663,0.296217441916912,-0.404539310253855,0.415752202386467,-0.520201555286045,0.526995901914536,-0.626501538761368,0.627850337585048,-0.721434302769818,0.716413261702854,-0.803209290155156,0.791014260694618,-0.870284116784851,0.850246261312203,-0.92139366294941,0.892992069890278,-0.95557393518891
0.033284943472459,-0.13430284758117,0.1443641459415,-0.244415415659368,0.253128123395638,-0.351453524219906,0.358069071451906,-0.453933294748884,0.457732184713037,-0.550434041364963,0.550735824859857,-0.639617965910024,0.635790674422333,-0.720248703960253,0.711717610698586,-0.791208464652555,0.77746405203444,-0.851513526715505,0.832118549853567,-0.900327875882051
0.026100303763586,-0.113630270160598,0.118879963885168,-0.205849792762872,0.210317184060706,-0.296284430239322,0.299531373875252,-0.384063247594448,0.385663351911433,-0.46834088683233,0.467883620136255,-0.548305708216281,0.545400352420518,-0.623187606803143,0.617467020257382,-0.692265428974903,0.683389582239945,-0.754873917542281,0.74253316805934,-0.81041011853509
0.019762947543309,-0.092070018369314,0.094126650157176,-0.166146619216117,0.167801928487591,-0.239306973091042,0.240334549944117,-0.311100022084165,0.311277326795952,-0.381083138174836,0.380192873232913,-0.448824852180591,0.446656301994494,-0.51390751390819,0.510257843941024,-0.575929867105913,0.570605374416766,-0.634509523341756,0.627326830828734,-0.689285319555315
0.014148558616014,-0.069754469438237,0.070003046024838,-0.12548773355459,0.125566744763114,-0.180833671907317,0.180646916604473,-0.235600301632826,0.235052500570761,-0.289597649361482,0.288594775680552,-0.342638410193399,0.341088015580544,-0.394538597417801,0.392350132789456,-0.445118180722407,0.442203310319268,-0.494201710678941,0.490474618483258,-0.541618927338493
0.009103605402286,-0.046845227406484,0.046378861033357,-0.08408454337686,0.083567880877851,-0.12120893002039,0.120613322162669,-0.158161144223701,0.157458063502479,-0.194884208350847,0.19404529297667,-0.231321498098664,0.230318595729314,-0.267416829807403,0.266222040956693,-0.303114547091822,0.301700268148577,-0.338359606659279,0.336698572450198,-0.373097663182532
0.004451553339695,-0.023526907868252,0.023100864555007,-0.04217172500181,0.041739390580525,-0.060802163499363,0.060359945909679,-0.079411040972225,0.078955351963907,-0.097991183343887,0.097518439860222,-0.116535427615795,0.11604205317485,-0.135036624628764,0.134519050702257,-0.153487641819144,0.152942309208198,-0.171881365968593,0.171304726175763,-0.190210705946308
1.04928137185166E-14,-5.42741341679917E-14,5.19832399787586E-14,-9.74520994256639E-14,9.85362832312912E-14,-1.37254986688476E-13,1.38339170494103E-13,-1.83808029941008E-13,1.84892213746636E-13,-2.30361073193541E-13,2.31445256999168E-13,-2.63413804466632E-13,2.64497988272259E-13,-3.09966847719164E-13,3.11051031524792E-13,-3.56519890971697E-13,3.57604074777324E-13,-4.0307293422423E-13,4.04157118029857E-13,-4.49625977476762E-13
-0.004451553339674,0.02352690786815,-0.023100864554904,0.042171725001624,-0.041739390580339,0.060802163499098,-0.0603599459094,0.079411040971874,-0.078955351963563,0.097991183343457,-0.097518439859786,0.116535427615287,-0.116042053174336,0.135036624628152,-0.134519050701666,0.153487641818469,-0.152942309207518,0.171881365967854,-0.171304726174993,0.190210705945481
-0.009103605402265,0.04684522740638,-0.046378861033255,0.084084543376673,-0.083567880877661,0.121208930020125,-0.120613322162407,0.158161144223352,-0.157458063502128,0.194884208350409,-0.194045292976244,0.231321498098165,-0.230318595728815,0.267416829806832,-0.266222040956098,0.303114547091169,-0.301700268147952,0.338359606658547,-0.336698572449496,0.373097663181726
-0.01414855861599,0.069754469438136,-0.070003046024733,0.125487733554408,-0.125566744762928,0.180833671907058,-0.180646916604198,0.235600301632486,-0.235052500570426,0.289597649361071,-0.288594775680135,0.342638410192921,-0.341088015580063,0.394538597417235,-0.392350132788916,0.445118180721798,-0.442203310318663,0.494201710678294,-0.490474618482618,0.541618927337791
-0.019762947543282,0.092070018369217,-0.094126650157069,0.166146619215938,-0.167801928487397,0.239306973090789,-0.240334549943857,0.311100022083834,-0.311277326795612,0.381083138174429,-0.380192873232512,0.448824852180139,-0.44665630199404,0.513907513907689,-0.510257843940526,0.575929867105361,-0.570605374416223,0.634509523341166,-0.627326830828159,0.689285319554699
-0.026100303763555,0.113630270160505,-0.118879963885057,0.205849792762698,-0.210317184060517,0.296284430239076,-0.299531373874981,0.384063247594131,-0.385663351911113,0.468340886831957,-0.467883620135872,0.548305708215863,-0.545400352420097,0.62318760680267,-0.617467020256935,0.692265428974424,-0.683389582239478,0.754873917541807,-0.742533168058872,0.810410118534622
-0.033284943472425,0.134302847581079,-0.144364145941387,0.244415415659198,-0.253128123395443,0.351453524219668,-0.358069071451652,0.453933294748581,-0.457732184712718,0.550434041364602,-0.550735824859499,0.639617965909643,-0.635790674421954,0.720248703959858,-0.711717610698185,0.791208464652157,-0.77746405203408,0.851513526715127,-0.832118549853236,0.900327875881719
-0.041406927134358,0.153989643403595,-0.170646203768069,0.2816963461775,-0.296217441916721,0.404539310253627,-0.415752202386205,0.520201555285759,-0.526995901914242,0.626501538761047,-0.627850337584718,0.721434302769482,-0.71641326170252,0.803209290154811,-0.791014260694304,0.870284116784547,-0.850246261311928,0.921393662949168,-0.892992069890077,0.955573935188746
-0.050518393616619,0.17263048911298,-0.197755348338231,0.317583891980916,-0.339531513421911,0.455308722077251,-0.472355889155197,0.5824137370025,-0.592957898588696,0.695769189451854,-0.698367919995041,0.79258389198084,-0.785990408811414,0.870473945303604,-0.853667808560773,0.927521437805084,-0.899733677052885,0.962321670890121,-0.923053719721625,0.974017747324809
-0.060631416212835,0.190205301719079,-0.225680870758608,0.352010040005016,-0.382978502977162,0.503573340490451,-0.52762498493855,0.640174481695015,-0.65511503236706,0.757558766475932,-0.761477730116984,0.852070042500506,-0.843400213725969,0.920764579924908,-0.898330854753233,0.96150275934681,-0.924558736003144,0.973015714239462,-0.921266941230117,0.954944852164659
-0.07171746703178,0.206734622196544,-0.254371627110386,0.384948077028011,-0.426428083703303,0.549190537649763,-0.581274803674042,0.693150258408343,-0.712961114413171,0.811294947968544,-0.816426384849522,0.899084372166874,-0.887694502664221,0.953144832664271,-0.924026674057271,0.971398816281275,-0.924026674057355,0.953144832664439,-0.887694502664476,0.899084372167204
-0.083708511815035,0.222278523487304,-0.283737153574285,0.416411578736016,-0.469712778907884,0.592062972931321,-0.63299342831499,0.741070495395446,-0.765991737822928,0.856510029206367,-0.862527510417269,0.933017302706435,-0.918114898903514,0.967037157751017,-0.930170855319375,0.956988751641008,-0.898135160620535,0.903339016096607,-0.823496457072187,0.808580959763281
-0.096499691929452,0.236933931318522,-0.313650368568074,0.446451810407937,-0.512630885713041,0.632136481569014,-0.682445548308304,0.783726980311536,-0.813710371063569,0.892846391541082,-0.899171638975416,0.953464759220795,-0.934106748773207,0.962232302701968,-0.916585180727684,0.918664526135999,-0.847575179478558,0.825168991792114,-0.730890248681568,0.686912277783078
-0.109953486667715,0.250830464701821,-0.343951755012338,0.475153645959484,-0.554950872730224,0.669396460955707,-0.729277713970889,0.820971622673745,-0.855635582970019,0.920056785482992,-0.925836260441606,0.960231050966148,-0.935330615051659,0.938891053792391,-0.883503395386539,0.857419664516628,-0.77371309936142,0.721096377057269,-0.613074337458822,0.538755187906564
-0.123905189625936,0.264124962343671,-0.374454856476,0.50263017145196,-0.596417084983448,0.703862918935691,-0.773124836377219,0.852712732950752,-0.891309209171545,0.938002551354919,-0.942095794703556,0.953328002018404,-0.921671052283003,0.897538304098403,-0.831568666159227,0.774822679628373,-0.678554381896212,0.59439578681665,-0.474117969737635,0.369805795719266
-0.13816948018657,0.276994913937679,-0.404952868212695,0.529016191914521,-0.636756536558566,0.735584401240485,-0.813617708954163,0.878910026431629,-0.920305219988757,0.946649960884554,-0.947631212848934,0.932970486929131,-0.893242391378003,0.839049671677116,-0.761822684360871,0.672975912673541,-0.564689868722216,0.449051370531162,-0.318820890177123,0.186560276461882
-0.152547827129405,0.28963105931493,-0.435226060093706,0.55446090433654,-0.675686527468332,0.764631059314882,-0.850391283320072,0.899568605139109,-0.942239008906554,0.946064914658785,-0.942239008906646,0.899568605139289,-0.850391283320337,0.764631059315225,-0.675686527468745,0.554460904337012,-0.435226060094226,0.289631059315485,-0.152547827129982,-0.003935085340631
-0.166836427887304,0.302229451934698,-0.465049734937338,0.579120033195394,-0.712922787735967,0.791087153381521,-0.883093398766637,0.914732205728882,-0.956776790433503,0.93640627168976,-0.925839207344912,0.85371679648512,-0.793695784547698,0.675791698219214,-0.574933557917029,0.422271756104135,-0.293701231795772,0.121142505949528,0.018956545936142,-0.194355024563598
-0.180834365302332,0.314983304858838,-0.494202404073733,0.603147746548859,-0.74818783005923,0.815043307354345,-0.91139364350819,0.924476024200619,-0.963644777822691,0.917918117018403,-0.898482087385708,0.796180256771851,-0.72396080988445,0.574311352479947,-0.46165479934983,0.279738245291931,-0.143989623963085,-0.051124724335302,0.189765796046505,-0.377377160111007
-0.194351654795811,0.328074946295306,-0.522473853042286,0.626688679666376,-0.781219183496352,0.836588841259702,-0.934992017285746,0.928899438456623,-0.962637805601416,0.890921290355857,-0.860353313737489,0.727879055747103,-0.642209832586021,0.46220247611961,-0.33821738931286,0.130440713198869,0.009803735995214,-0.221765724001082,0.353976231719005,-0.545963749957948
-0.207216859008934,0.341668207653136,-0.549672774462188,0.649870389033491,-0.811777184780975,0.855804502792009,-0.953627069476669,0.928118946906357,-0.953627069476765,0.855804502792197,-0.811777184781248,0.649870389033838,-0.549672774462596,0.341668207653589,-0.207216859009416,-0.021881053093152,0.163454752821168,-0.385430313839968,0.505910668274495,-0.693632495220429
-0.219283964043108,0.355901549978695,-0.575633662189336,0.672796542494583,-0.839652020969404,0.872755902674239,-0.967083204367445,0.922261625577263,-0.936566676768328,0.813015359661861,-0.753217743211595,0.563329410375427,-0.447770101060803,0.215057156695604,-0.071424132080775,-0.173422583256931,0.312735514746654,-0.536991248234175,0.640314429833923,-0.814705973156287
-0.230438240758829,0.370882205313434,-0.600222690202875,0.69554112197288,-0.864669746477923,0.887487929283847,-0.975196875022529,0.911459378218359,-0.911498733368034,0.763051586340537,-0.685277539765676,0.469529091133433,-0.338093215931083,0.084815982238346,0.066271737965537,-0.320410690002759,0.453529959361527,-0.671705253602923,0.752536826001811,-0.904530101232535
-0.240600855016314,0.386681569088841,-0.62334234008919,0.718143874785851,-0.886697038017974,0.900020377704012,-0.977861428062137,0.895844214827082,-0.878556737151172,0.706452721144037,-0.608693896616042,0.369819541110154,-0.222381332125108,-0.046559217387912,0.202923961356845,-0.459198184302866,0.581946812883355,-0.785361830634475,0.838691839956565,-0.959653225933713
-0.249732040654098,0.403332029761489,-0.644934590904617,0.7406071996651,-0.905644500876679,0.910344978574328,-0.975030412037511,0.875544745489459,-0.837967101127566,0.643792497136437,-0.524332581471485,0.265607199665572,-0.102495085932917,-0.176571686778769,0.335590315755344,-0.586354934668432,0.694426722328636,-0.874415142969695,0.895792479386623,-0.97795894499102
-0.257832706416452,0.420825364476253,-0.664982542612975,0.762894596178958,-0.921468397432197,0.918423954830182,-0.966719219974961,0.850684020377443,-0.790048690415183,0.57567208444734,-0.433178874267494,0.158334270407347,0.01961275510222,-0.302771978899675,0.461396071474729,-0.698752977635218,0.787840643991579,-0.936094854453801,0.921854147886497,-0.958747551891586
-0.264944410668814,0.439112766917599,-0.683510406922725,0.784930743631868,-0.934170731449996,0.924190171924231,-0.953004999759328,0.821378785474628,-0.73521032302412,0.502714308864459,-0.336326083088411,0.049458728437426,0.141929053432742,-0.422804163164561,0.577596207450624,-0.793643557160322,0.859576775516197,-0.968492446611554,0.915963460917042,-0.902762968390432
-0.271147703083632,0.45810650816553,-0.700581864692126,0.806603210175594,-0.94379768707827,0.92754888191447,-0.934024831842577,0.787740159593038,-0.673946252934411,0.425558903441508,-0.234961642009445,-0.059564821514185,0.262414016602517,-0.534449403308542,0.681635572543367,-0.868724194522191,0.907613617238001,-0.970620326219013,0.878310120565347,-0.812164128231298
-0.276558897927449,0.477683165924429,-0.716296854519491,0.827765727423223,-0.950436486938697,0.928380996490826,-0.909972239682108,0.749875674100704,-0.606829722400253,0.344858790191496,-0.130350998140989,-0.167303212343457,0.379036280104473,-0.635666116468958,0.77120566113146,-0.922194161035884,0.930577113873001,-0.942441894933603,0.81018073616382,-0.690441912683377
-0.281325406517091,0.497688294555993,-0.730786920073102,0.84824290292437,-0.954210796675913,0.92654776121203,-0.881092161717095,0.707892555110817,-0.534504736178027,0.26127733118268,-0.023819565580084,-0.272361539580799,0.489808712242745,-0.724626022728531,0.844296716257641,-0.952797035774689,0.927780250688923,-0.884871671470938,0.713914789533172,-0.542284833578607
-0.285619814318769,0.517942350441497,-0.744209301621595,0.867836184958602,-0.955274861265634,0.921896645456047,-0.847674572058122,0.661902071200359,-0.457676270912047,0.175486434988607,0.083266912385628,-0.373398631673494,0.592824249028032,-0.7997455026142,0.89924394801838,-0.959849370927065,0.899243948018715,-0.799745502614841,0.592824249028934,-0.37339863167456
-0.289632938717683,0.538247636644894,-0.756740007779833,0.886330843555032,-0.95380660896618,0.914268212171029,-0.810046988071938,0.612024720342631,-0.377099185880952,0.088165357742193,0.189523197002228,-0.469141104992984,0.686291036513729,-0.859711795420656,0.934766758895183,-0.943254849136752,0.845698602029277,-0.689761842439528,0.451079590717929,-0.190286731487358
-0.293566144656184,0.558395989677767,-0.768566144656152,0.903503690480328,-0.95000000000002,0.903503690480447,-0.768566144656381,0.558395989678078,-0.293566144656546,3.57906486171119E-13,0.293566144655774,-0.558395989677496,0.768566144655888,-0.903503690480247,0.94999999999998,-0.903503690480606,0.768566144656562,-0.558395989678424,0.293566144656866,-7.76123310189693E-13
-0.297623225467697,0.578176901038019,-0.779877809716375,0.919131230813111,-0.944056927212735,0.889452944203137,-0.723609145560117,0.501172392662605,-0.207894889283729,-0.088317527130501,0.394036585012112,-0.640061952073764,0.838187121959622,-0.930406483503114,0.944516440648817,-0.841657441797043,0.66992302748625,-0.409790022458122,0.125715709388135,0.190134562096735
-0.302002174101054,0.597385748326798,-0.790859875547891,0.932997920860274,-0.936178993856088,0.871982511616443,-0.675564420385448,0.440537471235366,-0.120915228115698,-0.176089309432426,0.489621001191228,-0.713139170837206,0.893900684503196,-0.940021087946148,0.918339815428284,-0.759319648174051,0.552445058699304,-0.248621930889976,-0.046680766985365,0.372795757228641
-0.30688717480457,0.615831805873404,-0.801683993582196,0.94490420230104,-0.92655949854857,0.850983387049051,-0.624822821186868,0.37670744666513,-0.033456104693405,-0.262612257473352,0.579072525185466,-0.776737945769152,0.934687876452693,-0.932267304420639,0.871948014385525,-0.658593256209666,0.419335524677381,-0.079958097395797,-0.217672984989359,0.540949907285954
-0.312441137006647,0.633345713130547,-0.812501139502165,0.95467399078229,-0.915375949166173,0.826378223353447,-0.571769184627631,0.309936211873438,0.053666892187693,-0.347179193529539,0.661230775472903,-0.830086130761798,0.959785101324053,-0.907381357160991,0.806266198904686,-0.542025922461433,0.274238494589405,0.090906208157676,-0.381356683442943,0.688121509343598
-0.318799071903862,0.649786100328153,-0.823435000834957,0.962161318419657,-0.902783406222371,0.798127655661872,-0.516774664792001,0.240519379975919,0.13966323751735,-0.429080615671841,0.735040092175983,-0.872535484813697,0.968700502823862,-0.865907903708571,0.72264985340012,-0.412544690440649,0.121139624203788,0.258613282476187,-0.532077536407071,0.808642415999458
-0.326062578976515,0.665045104164874,-0.834576473940918,0.967255862955098,-0.888908923037018,0.766235480245498,-0.460190108800695,0.16879713769718,0.223778091320083,-0.507607325459651,0.799565767257619,-0.90356702846904,0.961225269330109,-0.8086868108108,0.622858015864566,-0.27338174874818,-0.03574286755929,0.417911146568536,-0.664626520958596,0.897869951794055
-0.334295665608017,0.679052550360131,-0.845979493565708,0.969887140370516,-0.873847305982104,0.730752466461466,-0.402340703649613,0.095155696883616,0.305301569087924,-0.582054064013305,0.854007921719299,-0.922795478165286,0.937439544637947,-0.736835065142579,0.509017162925922,-0.127993185847032,-0.192074089523054,0.563818118157456,-0.77442000970072,0.952365572324742
-0.343522069931284,0.691778632942675,-0.857658365070162,0.970027190815513,-0.857658365070287,0.691778632942909,-0.343522069931593,0.020027190815844,0.383576451562007,-0.651724251311419,0.89771274670106,-0.929972809184487,0.89771274670144,-0.651724251312122,0.383576451562925,0.02002719081485,-0.343522069930675,0.691778632942211,-0.857658365069912,0.970027190815513
